Year,Month,Solar_Radiation,Root_Zone_Moisture,Surface_Moisture,Precipitation,Humidity,Temperature,Skin_Temperature,Wind_Speed,Region,Production_Weight,Zone
2013,12,18.49,0.46,0.53,4.15,11.33,16.08,16.96,1.98,Nyeri,0.15,Central
2013,2,24.43,0.4,0.39,0.16,9.35,18.26,19.74,2.43,Nyeri,0.15,Central
2013,1,22.35,0.44,0.49,1.31,10.81,16.93,17.89,2.06,Nyeri,0.15,Central
2013,7,15.09,0.45,0.52,2.83,10.2,14.76,15.72,1.79,Nyeri,0.15,Central
2013,6,14.7,0.47,0.54,2.01,10.79,14.86,15.77,1.91,Nyeri,0.15,Central
2013,3,21.57,0.4,0.43,3.53,11.45,18.23,19.8,2.67,Nyeri,0.15,Central
2013,5,20.19,0.5,0.56,2.11,11.09,15.56,16.5,2.46,Nyeri,0.15,Central
2013,11,18.94,0.44,0.51,4.7,11.61,16.54,17.6,2.59,Nyeri,0.15,Central
2013,10,22.26,0.41,0.43,1.27,10.08,16.93,18.61,2.68,Nyeri,0.15,Central
2013,9,20.12,0.44,0.49,2.85,10.36,16.21,17.58,2.06,Nyeri,0.15,Central
2014,4,20.96,0.43,0.49,3.95,11.76,17.17,18.44,2.79,Nyeri,0.15,Central
2014,8,17.41,0.42,0.46,3.26,10.32,15.36,16.66,2.25,Nyeri,0.15,Central
2014,12,20.57,0.42,0.47,2.32,10.89,16.61,17.71,2.28,Nyeri,0.15,Central
2014,2,21.92,0.41,0.44,2.68,10.62,17.78,18.9,1.93,Nyeri,0.15,Central
2014,1,23.42,0.4,0.4,0.29,9.41,17.59,19.06,2.18,Nyeri,0.15,Central
2014,7,15.64,0.4,0.42,1.62,10.34,15.58,16.9,2.0,Nyeri,0.15,Central
2014,6,16.12,0.42,0.45,1.82,10.95,16.0,17.24,2.09,Nyeri,0.15,Central
2014,3,22.39,0.41,0.44,2.82,11.14,17.75,19.15,2.48,Nyeri,0.15,Central
2014,5,18.9,0.43,0.48,3.09,11.37,16.48,17.65,2.66,Nyeri,0.15,Central
2014,11,20.04,0.45,0.53,4.83,11.85,16.58,17.6,2.59,Nyeri,0.15,Central
2014,10,20.38,0.41,0.45,3.23,10.97,17.1,18.67,2.7,Nyeri,0.15,Central
2014,9,19.99,0.42,0.44,1.78,9.97,16.11,17.82,2.49,Nyeri,0.15,Central
2015,4,20.52,0.49,0.59,11.19,12.37,17.14,18.06,2.08,Nyeri,0.15,Central
2015,8,17.89,0.46,0.51,1.44,10.19,15.53,16.87,2.35,Nyeri,0.15,Central
2015,12,20.01,0.56,0.62,4.56,12.06,16.25,16.88,1.9,Nyeri,0.15,Central
2015,2,24.81,0.38,0.37,1.36,9.21,18.43,20.16,2.34,Nyeri,0.15,Central
2015,1,24.73,0.39,0.38,0.69,7.79,17.39,18.9,2.05,Nyeri,0.15,Central
2015,7,16.55,0.48,0.55,1.91,10.74,15.12,16.14,2.17,Nyeri,0.15,Central
2015,6,17.0,0.53,0.59,1.63,11.67,15.84,16.52,1.47,Nyeri,0.15,Central
2015,3,23.72,0.38,0.39,3.43,9.47,17.92,19.48,3.06,Nyeri,0.15,Central
2015,5,19.48,0.56,0.62,5.51,12.1,16.12,16.88,2.39,Nyeri,0.15,Central
2015,11,18.47,0.53,0.62,9.1,12.63,16.56,17.33,2.39,Nyeri,0.15,Central
2015,10,20.76,0.46,0.53,6.3,11.47,16.95,18.2,2.77,Nyeri,0.15,Central
2015,9,22.0,0.41,0.42,0.74,9.63,16.77,18.48,2.52,Nyeri,0.15,Central
2016,4,19.56,0.5,0.59,9.49,12.81,17.5,18.33,2.41,Nyeri,0.15,Central
2016,8,17.35,0.49,0.54,1.87,10.03,14.87,16.09,2.28,Nyeri,0.15,Central
2016,12,21.11,0.47,0.51,1.1,10.94,15.97,16.87,2.42,Nyeri,0.15,Central
2016,2,23.66,0.48,0.52,0.97,10.5,17.11,17.92,2.05,Nyeri,0.15,Central
2016,1,19.62,0.54,0.6,3.67,11.9,16.64,17.27,1.78,Nyeri,0.15,Central
2016,7,15.26,0.51,0.57,0.97,10.48,14.72,15.64,1.67,Nyeri,0.15,Central
2016,6,15.84,0.54,0.59,2.35,10.97,15.08,15.94,1.79,Nyeri,0.15,Central
2016,3,24.03,0.46,0.5,2.87,11.72,18.2,19.22,2.31,Nyeri,0.15,Central
2016,5,17.21,0.58,0.63,5.13,11.89,16.07,16.9,1.93,Nyeri,0.15,Central
2016,11,18.55,0.49,0.57,8.78,11.77,16.27,17.2,2.56,Nyeri,0.15,Central
2016,10,22.32,0.43,0.44,1.36,10.09,16.86,18.48,2.48,Nyeri,0.15,Central
2016,9,18.91,0.45,0.47,1.16,10.04,15.97,17.6,2.29,Nyeri,0.15,Central
2017,4,21.28,0.43,0.49,6.84,11.66,17.42,18.74,3.03,Nyeri,0.15,Central
2017,8,16.99,0.46,0.52,2.99,10.53,15.47,16.7,2.15,Nyeri,0.15,Central
2017,12,22.35,0.52,0.57,1.42,10.61,15.75,16.56,2.27,Nyeri,0.15,Central
2017,2,22.87,0.41,0.42,2.14,10.36,17.38,18.77,2.62,Nyeri,0.15,Central
2017,1,24.51,0.42,0.42,0.57,9.07,16.59,17.79,2.22,Nyeri,0.15,Central
2017,7,15.62,0.45,0.5,2.76,10.85,15.54,16.58,1.74,Nyeri,0.15,Central
2017,6,18.41,0.46,0.51,1.55,10.93,15.85,16.98,2.34,Nyeri,0.15,Central
2017,3,24.36,0.39,0.38,1.14,10.15,18.72,20.39,2.64,Nyeri,0.15,Central
2017,5,19.36,0.5,0.58,6.27,11.65,16.21,17.07,2.69,Nyeri,0.15,Central
2017,11,19.88,0.57,0.64,7.2,11.96,15.95,16.8,2.55,Nyeri,0.15,Central
2017,10,21.67,0.5,0.57,7.11,11.35,16.72,17.81,2.34,Nyeri,0.15,Central
2017,9,19.27,0.47,0.53,3.32,10.7,15.98,17.24,2.11,Nyeri,0.15,Central
2018,4,17.84,0.72,0.76,21.12,12.53,16.09,16.66,2.16,Nyeri,0.15,Central
2018,8,16.79,0.72,0.74,1.65,10.58,14.04,14.83,1.92,Nyeri,0.15,Central
2018,12,19.79,0.6,0.65,4.62,11.89,15.9,16.45,2.02,Nyeri,0.15,Central
2018,2,24.17,0.42,0.43,0.94,10.05,17.36,18.84,2.72,Nyeri,0.15,Central
2018,1,22.92,0.46,0.47,0.65,9.33,16.58,17.58,1.67,Nyeri,0.15,Central
2018,7,14.28,0.79,0.78,1.9,10.66,13.61,14.32,2.22,Nyeri,0.15,Central
2018,6,14.97,0.84,0.82,3.19,11.56,14.53,15.09,1.96,Nyeri,0.15,Central
2018,3,18.19,0.54,0.62,10.72,12.16,16.38,16.94,2.01,Nyeri,0.15,Central
2018,5,18.9,0.86,0.84,7.94,12.15,15.36,15.95,2.36,Nyeri,0.15,Central
2018,11,20.48,0.6,0.64,3.72,12.18,16.2,16.95,2.71,Nyeri,0.15,Central
2018,10,20.24,0.62,0.65,2.84,11.4,15.68,16.64,2.65,Nyeri,0.15,Central
2018,9,21.73,0.68,0.69,1.43,10.62,14.96,15.89,2.45,Nyeri,0.15,Central
2019,4,22.57,0.4,0.42,2.37,11.69,18.69,20.19,2.63,Nyeri,0.15,Central
2019,8,17.62,0.41,0.44,1.99,10.29,16.07,17.55,2.26,Nyeri,0.15,Central
2019,12,18.87,0.68,0.71,7.64,12.63,16.47,17.1,1.84,Nyeri,0.15,Central
2019,2,23.92,0.45,0.49,0.45,10.67,17.13,18.02,2.39,Nyeri,0.15,Central
2019,1,22.81,0.53,0.58,1.04,10.75,16.06,16.54,2.03,Nyeri,0.15,Central
2019,7,16.85,0.41,0.45,1.77,10.54,15.73,16.94,1.96,Nyeri,0.15,Central
2019,6,14.48,0.44,0.5,3.47,11.69,16.34,17.35,1.48,Nyeri,0.15,Central
2019,3,25.36,0.41,0.41,1.12,10.0,18.53,19.86,2.39,Nyeri,0.15,Central
2019,5,19.58,0.42,0.47,3.22,11.54,16.88,18.09,2.78,Nyeri,0.15,Central
2019,11,19.52,0.57,0.64,9.01,12.47,16.51,17.3,2.3,Nyeri,0.15,Central
2019,10,20.28,0.52,0.61,10.89,11.9,16.35,17.45,3.04,Nyeri,0.15,Central
2019,9,20.33,0.42,0.44,2.41,10.34,16.71,18.24,2.43,Nyeri,0.15,Central
2020,4,19.57,0.64,0.69,14.16,12.92,16.77,17.46,2.27,Nyeri,0.15,Central
2020,8,17.0,0.64,0.67,2.4,11.02,14.93,15.73,1.94,Nyeri,0.15,Central
2020,12,21.98,0.61,0.65,2.6,11.11,15.61,16.14,1.92,Nyeri,0.15,Central
2020,2,22.33,0.61,0.65,2.77,11.86,16.55,16.98,1.91,Nyeri,0.15,Central
2020,1,19.17,0.63,0.67,3.5,11.96,16.12,16.5,1.77,Nyeri,0.15,Central
2020,7,15.59,0.67,0.7,2.1,10.76,14.22,14.93,2.08,Nyeri,0.15,Central
2020,6,17.49,0.7,0.72,4.22,11.37,14.85,15.44,1.89,Nyeri,0.15,Central
2020,3,21.18,0.56,0.61,3.97,12.69,17.48,18.19,2.03,Nyeri,0.15,Central
2020,5,19.82,0.73,0.74,3.38,12.03,15.73,16.4,2.41,Nyeri,0.15,Central
2020,11,19.62,0.64,0.69,7.36,12.33,16.28,17.06,2.44,Nyeri,0.15,Central
2020,10,20.66,0.59,0.64,4.92,11.3,16.03,16.91,2.31,Nyeri,0.15,Central
2020,9,19.02,0.61,0.65,4.28,10.9,15.29,16.23,1.99,Nyeri,0.15,Central
2021,4,21.21,0.54,0.61,5.09,12.31,16.8,17.78,2.53,Nyeri,0.15,Central
2021,8,17.62,0.49,0.53,1.59,10.09,15.1,16.15,1.97,Nyeri,0.15,Central
2021,12,18.14,0.5,0.58,5.83,11.87,15.87,16.67,2.72,Nyeri,0.15,Central
2021,2,21.83,0.53,0.58,2.95,10.72,16.51,17.21,1.8,Nyeri,0.15,Central
2021,1,22.0,0.56,0.61,1.77,10.75,15.72,16.38,1.89,Nyeri,0.15,Central
2021,7,13.28,0.5,0.57,2.67,10.47,14.38,15.31,2.04,Nyeri,0.15,Central
2021,6,16.17,0.51,0.57,0.66,10.83,15.08,16.1,2.13,Nyeri,0.15,Central
2021,3,23.77,0.51,0.55,4.81,10.73,16.85,17.78,2.44,Nyeri,0.15,Central
2021,5,18.42,0.57,0.63,5.7,11.98,15.97,16.83,1.87,Nyeri,0.15,Central
2021,11,21.1,0.44,0.48,4.22,11.37,17.1,18.39,2.47,Nyeri,0.15,Central
2021,10,20.49,0.44,0.47,2.86,10.86,17.05,18.5,2.27,Nyeri,0.15,Central
2021,9,17.9,0.45,0.47,1.26,10.37,16.33,17.91,2.54,Nyeri,0.15,Central
2022,4,20.62,0.49,0.53,9.3,11.54,17.24,18.45,2.62,Nyeri,0.15,Central
2022,8,14.63,0.52,0.56,4.44,10.25,14.79,15.94,2.13,Nyeri,0.15,Central
2022,12,20.23,0.55,0.6,2.45,11.43,15.75,16.58,2.23,Nyeri,0.15,Central
2022,2,23.31,0.43,0.45,1.69,10.22,17.58,18.82,1.9,Nyeri,0.15,Central
2022,1,23.24,0.46,0.49,1.6,9.91,16.1,16.87,1.87,Nyeri,0.15,Central
2022,7,14.3,0.48,0.52,3.21,9.98,14.64,15.76,2.41,Nyeri,0.15,Central
2022,6,16.79,0.48,0.5,1.34,10.13,15.31,16.53,2.36,Nyeri,0.15,Central
2022,3,24.68,0.45,0.46,4.81,10.17,17.77,19.19,2.37,Nyeri,0.15,Central
2022,5,20.15,0.52,0.55,2.32,11.45,16.63,17.81,2.25,Nyeri,0.15,Central
2022,11,17.93,0.57,0.64,7.16,11.95,15.8,16.57,2.56,Nyeri,0.15,Central
2022,10,22.26,0.53,0.57,1.38,10.22,15.81,17.02,2.42,Nyeri,0.15,Central
2022,9,18.29,0.61,0.65,9.43,10.8,15.18,16.23,2.21,Nyeri,0.15,Central
2023,4,19.28,0.59,0.67,13.65,12.61,16.44,17.27,2.64,Nyeri,0.15,Central
2023,8,17.79,0.55,0.6,2.53,10.6,15.22,16.28,2.46,Nyeri,0.15,Central
2023,12,20.24,0.67,0.69,2.61,12.51,16.43,17.05,1.98,Nyeri,0.15,Central
2023,2,25.08,0.44,0.44,0.7,9.33,17.21,18.5,2.32,Nyeri,0.15,Central
2023,1,23.46,0.5,0.54,1.38,9.84,15.44,16.23,2.31,Nyeri,0.15,Central
2023,7,15.11,0.58,0.62,1.81,10.8,14.95,15.84,2.18,Nyeri,0.15,Central
2023,6,16.24,0.63,0.66,5.59,11.64,15.49,16.2,1.84,Nyeri,0.15,Central
2023,3,22.27,0.44,0.48,4.01,11.28,17.3,18.52,2.38,Nyeri,0.15,Central
2023,5,19.52,0.61,0.65,4.6,12.07,16.08,16.88,2.4,Nyeri,0.15,Central
2023,11,17.2,0.7,0.75,14.32,12.59,16.03,16.71,2.59,Nyeri,0.15,Central
2023,10,20.98,0.52,0.59,7.84,11.5,16.94,18.09,2.91,Nyeri,0.15,Central
2023,9,19.99,0.5,0.55,2.11,11.28,17.02,18.39,2.27,Nyeri,0.15,Central
2024,4,19.36,0.68,0.73,20.11,13.34,17.07,17.63,1.94,Nyeri,0.15,Central
2024,8,15.18,0.71,0.73,2.05,11.04,14.94,15.66,2.04,Nyeri,0.15,Central
2024,12,21.07,0.65,0.68,2.48,11.81,16.03,16.66,1.94,Nyeri,0.15,Central
2024,2,22.77,0.62,0.65,5.3,12.23,16.81,17.32,1.98,Nyeri,0.15,Central
2024,1,20.17,0.66,0.69,4.26,12.02,16.29,16.69,1.5,Nyeri,0.15,Central
2024,7,14.4,0.74,0.75,3.22,11.55,15.03,15.54,1.47,Nyeri,0.15,Central
2024,6,17.98,0.79,0.78,1.37,11.33,15.05,15.64,1.71,Nyeri,0.15,Central
2024,3,23.27,0.58,0.62,2.9,12.66,17.5,18.33,2.41,Nyeri,0.15,Central
2024,5,19.15,0.88,0.86,10.66,13.03,16.68,17.15,1.75,Nyeri,0.15,Central
2024,11,18.68,0.64,0.69,11.05,12.81,16.74,17.42,2.36,Nyeri,0.15,Central
2024,10,21.65,0.59,0.63,1.76,11.43,16.32,17.17,2.06,Nyeri,0.15,Central
2024,9,21.04,0.66,0.68,1.9,11.07,15.66,16.51,2.06,Nyeri,0.15,Central
2025,4,20.56,0.57,0.64,8.58,12.73,17.02,17.89,2.12,Nyeri,0.15,Central
2025,8,14.52,0.65,0.7,13.03,10.99,14.59,15.37,1.54,Nyeri,0.15,Central
2025,12,,0.53,0.6,3.61,11.67,16.4,17.14,2.03,Nyeri,0.15,Central
2025,2,25.3,0.52,0.57,0.32,10.25,16.53,17.16,2.08,Nyeri,0.15,Central
2025,1,22.78,0.57,0.62,2.57,10.77,15.92,16.29,1.83,Nyeri,0.15,Central
2025,7,14.67,0.51,0.57,2.89,10.8,15.41,16.46,1.73,Nyeri,0.15,Central
2025,6,17.23,0.52,0.58,1.66,11.09,15.67,16.52,1.85,Nyeri,0.15,Central
2025,3,21.45,0.49,0.55,4.33,12.05,17.6,18.5,2.18,Nyeri,0.15,Central
2025,5,20.51,0.57,0.62,3.47,12.07,16.43,17.2,2.15,Nyeri,0.15,Central
2025,11,20.12,0.59,0.64,3.34,11.75,16.04,16.87,2.4,Nyeri,0.15,Central
2025,10,19.73,0.59,0.64,4.54,11.49,16.03,16.92,1.89,Nyeri,0.15,Central
2025,9,21.51,0.62,0.65,1.41,10.93,15.67,16.53,1.67,Nyeri,0.15,Central
1990,4,19.07,0.68,0.72,7.6,14.12,20.2,20.68,1.4,Kirinyaga,0.12,Central
1990,8,15.36,0.52,0.51,1.56,10.2,18.52,19.85,1.72,Kirinyaga,0.12,Central
1990,12,20.05,0.59,0.61,4.08,12.41,18.95,19.46,1.73,Kirinyaga,0.12,Central
1990,2,20.55,0.54,0.54,1.38,12.32,21.16,21.82,1.42,Kirinyaga,0.12,Central
1990,1,21.37,0.61,0.62,2.35,11.81,19.14,19.51,1.54,Kirinyaga,0.12,Central
1990,7,15.78,0.54,0.53,1.22,10.13,18.07,19.11,1.38,Kirinyaga,0.12,Central
1990,6,17.36,0.58,0.59,0.66,11.28,18.32,19.11,1.36,Kirinyaga,0.12,Central
1990,3,20.78,0.6,0.64,7.8,13.51,20.4,21.08,1.63,Kirinyaga,0.12,Central
1990,5,19.71,0.65,0.68,2.78,13.28,19.55,20.15,1.42,Kirinyaga,0.12,Central
1990,11,20.77,0.57,0.6,5.91,13.03,19.7,20.46,1.83,Kirinyaga,0.12,Central
1990,10,20.1,0.51,0.51,3.56,11.61,20.28,21.57,2.0,Kirinyaga,0.12,Central
1990,9,20.41,0.51,0.49,1.51,10.22,19.73,21.24,1.93,Kirinyaga,0.12,Central
1991,4,21.08,0.53,0.54,4.68,12.74,21.04,21.98,1.71,Kirinyaga,0.12,Central
1991,8,17.41,0.51,0.51,2.1,10.44,18.82,20.02,1.47,Kirinyaga,0.12,Central
1991,12,20.06,0.53,0.54,2.59,11.91,19.85,20.44,1.6,Kirinyaga,0.12,Central
1991,2,24.76,0.5,0.47,0.43,10.35,21.27,22.06,1.72,Kirinyaga,0.12,Central
1991,1,21.59,0.55,0.56,2.23,11.7,19.93,20.47,1.61,Kirinyaga,0.12,Central
1991,7,15.83,0.52,0.52,1.56,10.46,18.05,19.03,1.6,Kirinyaga,0.12,Central
1991,6,16.76,0.54,0.54,1.67,11.62,19.25,20.07,1.16,Kirinyaga,0.12,Central
1991,3,23.23,0.49,0.47,2.74,11.1,21.72,22.64,1.75,Kirinyaga,0.12,Central
1991,5,19.01,0.56,0.59,5.05,13.4,20.11,20.87,1.67,Kirinyaga,0.12,Central
1991,11,20.17,0.53,0.55,5.14,12.48,19.67,20.45,1.77,Kirinyaga,0.12,Central
1991,10,21.67,0.49,0.47,2.29,10.78,20.75,21.98,1.6,Kirinyaga,0.12,Central
1991,9,20.46,0.5,0.47,0.98,9.85,19.65,21.01,1.65,Kirinyaga,0.12,Central
1992,4,20.48,0.52,0.54,6.21,13.47,21.17,22.07,1.67,Kirinyaga,0.12,Central
1992,8,16.49,0.51,0.51,2.26,9.84,17.86,18.97,1.69,Kirinyaga,0.12,Central
1992,12,19.57,0.56,0.59,4.23,13.0,19.21,19.83,1.8,Kirinyaga,0.12,Central
1992,2,23.88,0.47,0.41,0.61,9.74,21.96,22.9,1.79,Kirinyaga,0.12,Central
1992,1,22.1,0.5,0.48,0.83,10.98,20.28,20.99,1.79,Kirinyaga,0.12,Central
1992,7,15.78,0.52,0.52,2.22,10.38,18.02,18.99,1.53,Kirinyaga,0.12,Central
1992,6,16.55,0.51,0.51,1.59,11.28,18.94,19.82,1.42,Kirinyaga,0.12,Central
1992,3,23.49,0.46,0.39,1.17,10.79,22.28,23.42,1.99,Kirinyaga,0.12,Central
1992,5,19.1,0.54,0.56,3.24,12.65,19.9,20.71,1.68,Kirinyaga,0.12,Central
1992,11,20.25,0.55,0.56,3.8,12.44,19.31,20.09,1.92,Kirinyaga,0.12,Central
1992,10,20.01,0.52,0.52,4.34,11.43,19.8,20.94,1.74,Kirinyaga,0.12,Central
1992,9,20.2,0.51,0.5,1.73,10.32,19.0,20.31,1.99,Kirinyaga,0.12,Central
1993,4,20.8,0.53,0.53,3.03,12.3,20.77,21.68,1.8,Kirinyaga,0.12,Central
1993,8,17.72,0.5,0.5,1.56,9.66,18.13,19.38,1.9,Kirinyaga,0.12,Central
1993,12,20.45,0.56,0.58,3.28,12.91,19.45,20.11,1.8,Kirinyaga,0.12,Central
1993,2,20.44,0.57,0.59,2.42,11.99,19.63,20.14,1.67,Kirinyaga,0.12,Central
1993,1,18.85,0.58,0.61,5.44,12.56,19.06,19.49,1.76,Kirinyaga,0.12,Central
1993,7,15.76,0.52,0.51,1.27,9.76,17.67,18.58,1.54,Kirinyaga,0.12,Central
1993,6,16.71,0.54,0.55,2.29,11.38,18.52,19.31,1.55,Kirinyaga,0.12,Central
1993,3,24.12,0.53,0.52,2.47,11.31,20.66,21.34,1.72,Kirinyaga,0.12,Central
1993,5,19.74,0.56,0.58,4.62,12.95,19.94,20.71,1.73,Kirinyaga,0.12,Central
1993,11,20.45,0.54,0.56,5.68,12.74,20.01,20.94,1.85,Kirinyaga,0.12,Central
1993,10,21.04,0.48,0.45,2.58,10.78,20.35,21.85,2.08,Kirinyaga,0.12,Central
1993,9,21.62,0.48,0.44,0.66,9.21,19.32,20.9,2.03,Kirinyaga,0.12,Central
1994,4,21.51,0.52,0.53,5.23,12.86,21.12,22.16,1.77,Kirinyaga,0.12,Central
1994,8,16.09,0.53,0.53,2.04,10.36,18.48,19.61,1.82,Kirinyaga,0.12,Central
1994,12,19.86,0.67,0.7,4.98,12.76,18.58,18.99,1.79,Kirinyaga,0.12,Central
1994,2,23.8,0.48,0.45,1.24,10.26,21.7,22.53,1.62,Kirinyaga,0.12,Central
1994,1,22.81,0.51,0.49,0.81,10.84,20.51,21.27,1.75,Kirinyaga,0.12,Central
1994,7,17.25,0.54,0.54,2.14,10.44,17.97,18.77,1.57,Kirinyaga,0.12,Central
1994,6,18.06,0.54,0.55,1.78,11.3,18.66,19.43,1.22,Kirinyaga,0.12,Central
1994,3,23.58,0.48,0.46,2.92,11.37,21.84,22.91,1.76,Kirinyaga,0.12,Central
1994,5,19.26,0.58,0.62,5.14,12.87,19.31,19.94,1.64,Kirinyaga,0.12,Central
1994,11,19.61,0.62,0.68,9.99,13.77,19.55,20.25,1.91,Kirinyaga,0.12,Central
1994,10,22.18,0.51,0.52,3.69,11.8,20.61,21.91,2.04,Kirinyaga,0.12,Central
1994,9,20.56,0.51,0.5,1.38,10.42,19.37,20.85,2.02,Kirinyaga,0.12,Central
1995,4,20.17,0.56,0.58,4.93,13.3,20.86,21.73,1.79,Kirinyaga,0.12,Central
1995,8,16.77,0.52,0.51,1.73,10.3,18.69,19.94,1.97,Kirinyaga,0.12,Central
1995,12,19.66,0.57,0.58,2.85,12.67,19.07,19.66,1.86,Kirinyaga,0.12,Central
1995,2,23.56,0.53,0.52,1.26,11.61,21.15,21.86,1.56,Kirinyaga,0.12,Central
1995,1,22.91,0.58,0.58,0.88,10.48,19.15,19.58,1.59,Kirinyaga,0.12,Central
1995,7,15.05,0.53,0.53,1.25,10.62,18.17,19.08,1.62,Kirinyaga,0.12,Central
1995,6,18.01,0.55,0.56,1.54,11.29,18.63,19.43,1.13,Kirinyaga,0.12,Central
1995,3,21.78,0.56,0.59,5.68,12.59,20.48,21.03,1.59,Kirinyaga,0.12,Central
1995,5,19.01,0.6,0.64,4.77,13.33,19.61,20.28,1.64,Kirinyaga,0.12,Central
1995,11,20.02,0.58,0.61,4.9,13.05,19.16,19.91,1.98,Kirinyaga,0.12,Central
1995,10,19.4,0.53,0.54,5.15,11.82,19.97,21.11,1.93,Kirinyaga,0.12,Central
1995,9,19.66,0.51,0.51,2.04,10.74,19.48,20.81,1.85,Kirinyaga,0.12,Central
1996,4,21.81,0.56,0.58,3.46,13.1,20.44,21.24,1.76,Kirinyaga,0.12,Central
1996,8,16.97,0.53,0.53,1.88,10.28,18.11,19.23,1.55,Kirinyaga,0.12,Central
1996,12,21.46,0.55,0.55,1.15,11.51,19.08,19.64,1.65,Kirinyaga,0.12,Central
1996,2,22.96,0.53,0.54,3.35,11.71,20.64,21.13,1.6,Kirinyaga,0.12,Central
1996,1,21.61,0.54,0.54,2.27,11.58,19.43,19.91,1.68,Kirinyaga,0.12,Central
1996,7,13.66,0.56,0.57,3.11,10.54,17.49,18.29,1.44,Kirinyaga,0.12,Central
1996,6,14.13,0.56,0.57,2.85,11.51,18.07,18.74,1.25,Kirinyaga,0.12,Central
1996,3,22.02,0.54,0.56,4.86,13.05,20.95,21.79,1.7,Kirinyaga,0.12,Central
1996,5,18.5,0.54,0.56,3.5,12.73,19.79,20.64,1.84,Kirinyaga,0.12,Central
1996,11,18.39,0.55,0.58,7.26,12.77,19.39,20.19,1.93,Kirinyaga,0.12,Central
1996,10,21.35,0.5,0.49,1.61,10.63,19.76,21.03,1.86,Kirinyaga,0.12,Central
1996,9,19.88,0.53,0.52,1.42,10.71,19.45,20.79,1.75,Kirinyaga,0.12,Central
1997,4,19.93,0.56,0.6,8.79,13.68,20.5,21.22,1.63,Kirinyaga,0.12,Central
1997,8,18.33,0.51,0.5,1.35,10.27,18.85,20.05,1.78,Kirinyaga,0.12,Central
1997,12,18.29,0.77,0.79,6.3,13.8,18.92,19.22,1.66,Kirinyaga,0.12,Central
1997,2,26.08,0.47,0.38,0.05,8.45,21.36,22.26,1.97,Kirinyaga,0.12,Central
1997,1,22.89,0.5,0.48,0.8,10.37,20.29,20.95,1.77,Kirinyaga,0.12,Central
1997,7,14.96,0.53,0.53,1.84,10.82,18.29,19.14,1.56,Kirinyaga,0.12,Central
1997,6,16.98,0.54,0.53,1.45,11.75,18.96,19.81,1.74,Kirinyaga,0.12,Central
1997,3,23.23,0.46,0.37,1.65,11.06,22.36,23.63,2.02,Kirinyaga,0.12,Central
1997,5,20.1,0.59,0.62,2.87,12.63,19.18,19.83,1.52,Kirinyaga,0.12,Central
1997,11,17.11,0.7,0.75,11.28,14.1,19.25,19.68,1.85,Kirinyaga,0.12,Central
1997,10,18.66,0.54,0.57,7.56,12.61,19.95,21.07,2.43,Kirinyaga,0.12,Central
1997,9,23.18,0.48,0.44,0.51,9.92,20.43,22.02,2.1,Kirinyaga,0.12,Central
1998,4,20.89,0.66,0.7,4.2,15.01,21.04,21.56,1.65,Kirinyaga,0.12,Central
1998,8,15.09,0.59,0.6,1.2,10.99,17.93,18.88,1.79,Kirinyaga,0.12,Central
1998,12,21.42,0.52,0.5,0.61,11.38,20.4,21.19,1.69,Kirinyaga,0.12,Central
1998,2,21.59,0.78,0.79,2.58,13.49,20.14,20.25,1.36,Kirinyaga,0.12,Central
1998,1,18.06,0.82,0.83,8.64,14.1,19.25,19.48,1.65,Kirinyaga,0.12,Central
1998,7,14.07,0.64,0.67,2.01,11.36,17.35,17.96,1.56,Kirinyaga,0.12,Central
1998,6,16.76,0.69,0.72,2.58,12.39,18.2,18.7,1.42,Kirinyaga,0.12,Central
1998,3,22.69,0.69,0.72,2.62,13.73,20.53,20.88,1.5,Kirinyaga,0.12,Central
1998,5,19.6,0.71,0.75,6.9,14.09,19.71,20.17,1.26,Kirinyaga,0.12,Central
1998,11,18.59,0.55,0.57,4.7,12.43,19.65,20.52,1.79,Kirinyaga,0.12,Central
1998,10,21.24,0.53,0.52,1.52,10.85,20.25,21.46,1.61,Kirinyaga,0.12,Central
1998,9,19.68,0.55,0.54,1.01,10.86,19.34,20.68,2.04,Kirinyaga,0.12,Central
1999,4,21.22,0.51,0.51,3.33,12.89,20.99,22.0,1.86,Kirinyaga,0.12,Central
1999,8,16.35,0.47,0.44,1.56,10.0,18.97,20.33,1.98,Kirinyaga,0.12,Central
1999,12,19.54,0.57,0.59,2.98,12.94,19.13,19.82,1.81,Kirinyaga,0.12,Central
1999,2,25.28,0.46,0.34,0.26,9.42,21.91,22.93,2.01,Kirinyaga,0.12,Central
1999,1,22.82,0.48,0.44,0.6,10.42,20.9,21.69,1.75,Kirinyaga,0.12,Central
1999,7,15.2,0.47,0.42,1.43,9.92,18.63,19.76,1.79,Kirinyaga,0.12,Central
1999,6,16.91,0.47,0.44,0.47,10.21,19.36,20.54,1.76,Kirinyaga,0.12,Central
1999,3,21.93,0.49,0.47,4.3,12.31,21.77,22.77,1.71,Kirinyaga,0.12,Central
1999,5,20.38,0.51,0.5,1.36,11.93,20.11,21.12,1.87,Kirinyaga,0.12,Central
1999,11,19.27,0.53,0.55,7.35,12.88,19.65,20.5,2.06,Kirinyaga,0.12,Central
1999,10,20.77,0.47,0.37,1.42,9.85,20.74,22.28,1.94,Kirinyaga,0.12,Central
